yfips,year,fips,state,us_state_or_territory,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
198628097,1986,28097,MS,Mississippi,Montgomery County,12686,7505,3951,3554,,3011,,,16,4478,rural,South,East South Central,156,,406.981,484.8,,,,13.6,0,12.4,,,,,,10.6,0,12.6,2.4,0,0,0,0,0,,,,11,,,0,8,0,0,3,,11,,,0,6,0,0,0,5,0,0,0,0,12944,54,18,36,2,0,3,13,8,23,4,1
198728097,1987,28097,MS,Mississippi,Montgomery County,12609,7493,3944,3549,,3041,,,16,4436,rural,South,East South Central,156,,406.981,506.4,,,,15.8,0,14.2,,,,,,12.8,0,13.8,2.2,0,0,0,0,0,,,,16,,,0,13,0,0,3,,12,,,0,7,0,0,0,5,0,0,0,0,12600,65,10,55,2,2,3,3,27,25,3,0
198828097,1988,28097,MS,Mississippi,Montgomery County,12590,7504,3951,3553,,3079,,,18,4407,rural,South,East South Central,156,,406.981,528,,,,18,1,16,,,,,,15,0,15,2,0,0,0,0,0,,,,21,4,17,0,15,0,0,0,6,10,,,0,7,0,0,3,,0,0,0,0,12510,50,17,33,1,0,4,12,5,24,0,4
198928097,1989,28097,MS,Mississippi,Montgomery County,12305,7357,3868,3489,,3049,,,20,4288,rural,South,East South Central,156,,406.981,0,,,,18.2,1.2,16.2,,,,,,15,0,15,2,0,0,0,0,0,,,,28,4,24,0,18,0,,1,9,21,0,21,0,13,0,,1,7,0,0,0,0,12506,53,13,40,0,1,3,9,19,21,0,0
199028097,1990,28097,MS,Mississippi,Montgomery County,12402,7499,3962,3537,7,3124,29,2,,4337,rural,South,East South Central,156,,406.981,0,,,,18.4,1.4,16.4,0,12.2,0,0,4.8,15,0,15,2,0,0,0,0,0,,,,33,,,0,22,0,0,0,11,16.5,,,0,12,0,,0.5,4,0,0,0,0,12388,62,10,52,1,1,3,5,11,39,2,0
199128097,1991,28097,MS,Mississippi,Montgomery County,12267,7417,3905,3512,7,3102,28,2,,4278,rural,South,East South Central,156,,406.981,0,,,,18.6,1.6,16.6,0,12.8,0,0,4.2,15,0,15,2,0,0,0,0,0,,,,34,4,30,0,24,0,0,0,10,12,,,0,11,0,0,1,,0,0,0,0,12477,62,13,49,2,0,2,9,11,38,0,0
199228097,1992,28097,MS,Mississippi,Montgomery County,12224,7364,3881,3483,8,3116,25,2,,4213,rural,South,East South Central,156,,406.981,0,,,,18.8,1.8,16.8,0,13.4,0,0,3.6,15,0,15,2,0,0,0,0,0,,,,34,,,0,27,0,0,0,7,29,0,29,0,22,0,0,0,7,0,0,0,0,12582,75,13,62,1,2,1,9,13,47,1,1
199328097,1993,28097,MS,Mississippi,Montgomery County,12308,7439,3914,3525,7,3168,24,3,,4237,rural,South,East South Central,156,,406.981,0,,,,19,2,17,0,14,0,0,3,15,0,15,2,0,0,0,0,0,,,,39,0,39,0,30,0,0,0,9,26,,,0,20,0,0,0,6,0,0,0,0,,,,,,,,,,,,
199428097,1994,28097,MS,Mississippi,Montgomery County,12277,7432,3913,3519,7,3193,25,2,,4205,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,48,,,0,39,0,0,0,9,33,,,0,29,0,0,0,4,0,0,0,0,12479,50,12,38,0,0,1,11,12,26,0,0
199528097,1995,28097,MS,Mississippi,Montgomery County,12325,7497,3949,3548,7,3244,24,2,,4220,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,56,,,0,44,,0,2,10,36,,,0,27,,0,2,7,0,0,0,0,12465,68,16,52,0,2,1,13,8,44,0,0
199628097,1996,28097,MS,Mississippi,Montgomery County,12293,7499,3945,3554,9,3264,27,3,,4196,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,59,4,55,0,44,,0,2,13,53,5,48,0,40,0,0,0,13,0,0,0,0,12552,59,9,50,8,0,1,0,5,42,2,1
199728097,1997,28097,MS,Mississippi,Montgomery County,12342,7541,3969,3572,6,3306,28,3,,4198,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,66,6,60,0,51,,0,2,13,56,8,48,0,45,0,0,0,11,0,0,0,0,5910,127,46,81,1,0,2,43,10,71,0,0
199828097,1998,28097,MS,Mississippi,Montgomery County,12286,7543,3985,3558,8,3333,24,3,,4175,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,50,5,45,0,38,,0,1,11,42,6,36,0,36,0,0,0,6,0,0,0,0,5851,104,24,80,0,0,1,23,13,67,0,0
199928097,1999,28097,MS,Mississippi,Montgomery County,12265,7531,3973,3558,6,3340,37,3,,4145,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,50,5,45,0,39,,0,1,10,34,7,27,0,30,0,0,0,4,0,0,0,0,5681,52,10,42,1,0,2,7,12,27,3,0
200028097,2000,28097,MS,Mississippi,Montgomery County,12115,7436,3929,3507,19,3304,63,8,,4042,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,54.4166666667,4.75,49.6666666667,0,42.5833333333,,0,0.916666666667,10.9166666667,34,4,30,0,31,0,0,3,,0,0,0,0,5482,39,6,33,2,0,0,4,11,22,0,0
200128097,2001,28097,MS,Mississippi,Montgomery County,12042,7413,3901,3512,19,3316,64,7,,4007,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58.8333333333,4.5,54.3333333333,0,46.1666666667,,0,0.833333333333,11.8333333333,47,5,42,0,36,0,0,0,11,0,0,0,0,5508,74,20,54,0,0,6,14,13,37,3,1
200228097,2002,28097,MS,Mississippi,Montgomery County,11829,7279,3855,3424,20,3311,62,8,,3878,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,63.25,4.25,59,0,49.75,,0,0.75,12.75,52,5,47,0,33,,0,1,18,0,0,0,0,5534,37,9,28,0,2,0,7,5,21,2,0
200328097,2003,28097,MS,Mississippi,Montgomery County,11647,7270,3831,3439,20,3304,67,7,,3872,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,67.6666666667,4,63.6666666667,0,53.3333333333,,0,0.666666666667,13.6666666667,58,6,52,0,33,0,0,0,25,0,0,0,0,5144,56,15,41,0,6,2,7,15,26,0,0
200428097,2004,28097,MS,Mississippi,Montgomery County,11507,7182,3781,3401,21,3317,67,10,,3767,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,72.0833333333,3.75,68.3333333333,0,56.9166666667,,0,0.583333333333,14.5833333333,54.875,5.25,47.25,0,30.125,0,0,0,22.375,0,0,0,0,5124,25,2,23,0,1,0,1,15,7,1,0
200528097,2005,28097,MS,Mississippi,Montgomery County,11474,7176,3786,3390,24,3317,66,11,,3758,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,76.5,3.5,73,0,60.5,,0,0.5,15.5,51.75,4.5,42.5,0,27.25,0,0,0,19.75,0,0,0,0,4982,59,14,45,0,1,2,11,8,35,2,0
200628097,2006,28097,MS,Mississippi,Montgomery County,11453,7193,3759,3434,30,3329,63,13,,3758,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,80.9166666667,3.25,77.6666666667,0,64.0833333333,,0,0.416666666667,16.4166666667,48.625,3.75,37.75,0,24.375,0,0,0,17.125,0,0,0,0,4916,29,7,22,0,1,4,2,9,11,2,0
200728097,2007,28097,MS,Mississippi,Montgomery County,11297,7092,3731,3361,31,3277,60,11,,3713,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,85.3333333333,,,0,67.6666666667,,0,0.333333333333,17.3333333333,45.5,,,0,21.5,0,0,0,14.5,0,0,0,0,4740,43,9,34,0,1,3,5,3,27,4,0
200828097,2008,28097,MS,Mississippi,Montgomery County,11067,7003,3702,3301,32,3260,62,12,,3637,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,89.75,,,0,71.25,,0,0.25,18.25,42.375,,,0,18.625,0,0,0,11.875,0,0,0,0,4579,31,10,21,0,1,6,3,3,16,2,0
200928097,2009,28097,MS,Mississippi,Montgomery County,10948,6895,3634,3261,31,3200,66,12,,3586,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,94.1666666667,,,0,74.8333333333,,0,0.166666666667,19.1666666667,39.25,,,0,15.75,0,0,0,9.25,0,0,0,0,4434,36,9,27,0,0,3,6,10,13,4,0
201028097,2010,28097,MS,Mississippi,Montgomery County,10925,6877,3602,3275,31,3183,65,12,,3586,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,98.5833333333,,,0,78.4166666667,,0,0.0833333333333,20.0833333333,36.125,,,0,12.875,0,0,0,6.625,0,0,0,0,5043,44,9,35,0,0,0,9,16,19,0,0
201128097,2011,28097,MS,Mississippi,Montgomery County,10892,6851,3585,3266,31,3165,63,12,,3580,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,103,,,0,82,0,0,0,21,33,0,14,0,10,0,0,0,4,0,0,0,0,5062,58,8,50,0,0,2,6,12,38,0,0
201228097,2012,28097,MS,Mississippi,Montgomery County,10768,6771,3540,3231,27,3156,61,14,,3513,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,88,,,0,74,0,0,0,14,27,,,0,19,0,0,0,8,0,0,0,0,5030,44,10,34,0,0,0,10,8,24,2,0
201328097,2013,28097,MS,Mississippi,Montgomery County,10599,6628,3445,3183,27,3112,67,10,,3412,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,92,,,0,77,0,0,0,15,29,,,0,20,0,0,0,9,0,0,0,0,4776,24,0,24,0,0,0,0,2,22,0,0
201428097,2014,28097,MS,Mississippi,Montgomery County,10575,6569,3418,3151,30,3084,64,10,,3381,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,76,,,0,59,0,0,0,17,20,,,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201528097,2015,28097,MS,Mississippi,Montgomery County,10357,6397,3325,3072,35,2991,64,13,,3294,rural,South,East South Central,156,,406.981,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,80,4,76,0,59,0,0,0,21,21,,,0,10,0,0,0,11,0,0,0,0,,,,,,,,,,,,
201628097,2016,28097,MS,Mississippi,Montgomery County,10183,6209,3233,2976,41,2925,67,13,,3163,rural,South,East South Central,156,,406.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028099,1970,28099,MS,Mississippi,Neshoba County,20990,12241,6393,5848,,2162,,,870,9209,rural,South,East South Central,268,,570.134,0,,,,4,0,4,,,,,,4,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128099,1971,28099,MS,Mississippi,Neshoba County,21776,12723,6627,6096,,2233,,,936,9554,rural,South,East South Central,268,,570.134,0,,,,4.75,0,4.5,,,,,,4.375,0,4.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228099,1972,28099,MS,Mississippi,Neshoba County,22203,12996,6755,6241,,2269,,,995,9732,rural,South,East South Central,268,,570.134,0,,,,5.5,0,5,,,,,,4.75,0,4.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328099,1973,28099,MS,Mississippi,Neshoba County,22556,13233,6868,6365,,2300,,,1049,9884,rural,South,East South Central,268,,570.134,0,,,,6.25,0,5.5,,,,,,5.125,0,4.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428099,1974,28099,MS,Mississippi,Neshoba County,23055,13570,7039,6531,,2347,,,1109,10114,rural,South,East South Central,268,,570.134,0,,,,7,0,6,,,,,,5.5,0,4.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528099,1975,28099,MS,Mississippi,Neshoba County,23109,13596,7052,6544,,2345,,,1154,10097,rural,South,East South Central,268,,570.134,0,,,,7.75,0,6.5,,,,,,5.875,0,4.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628099,1976,28099,MS,Mississippi,Neshoba County,23215,13719,7104,6615,,2342,,,1195,10182,rural,South,East South Central,268,,570.134,0,,,,8.5,0,7,,,,,,6.25,0,4.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728099,1977,28099,MS,Mississippi,Neshoba County,23479,13935,7208,6727,,2343,,,1244,10348,rural,South,East South Central,268,,570.134,0,,,,9.25,0,7.5,,,,,,6.625,0,4.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6781,31,25,6,1,1,4,19,4,0,2,0
197828099,1978,28099,MS,Mississippi,Neshoba County,23637,14035,7250,6785,,2334,,,1279,10422,rural,South,East South Central,268,,570.134,1042.857,,,,10,2,8,,,,,,7,2,5,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6220,18,13,5,0,2,3,8,2,3,0,0
197928099,1979,28099,MS,Mississippi,Neshoba County,23739,14171,7306,6865,,2331,,,1324,10516,rural,South,East South Central,268,,570.134,1024.486,,,,14.6,2,12.6,,,,,,9.8,2.142857,4.571429,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028099,1980,28099,MS,Mississippi,Neshoba County,23782,14196,7314,6882,,2351,,,1363,10482,rural,South,East South Central,268,,570.134,1006.114,,,,19.2,2,17.2,,,,,,12.6,2.285714,4.142857,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6460,20,12,8,0,0,0,12,8,0,0,0
198128099,1981,28099,MS,Mississippi,Neshoba County,23836,14269,7358,6911,,2389,,,1414,10466,rural,South,East South Central,268,,570.134,987.7428,,,,23.8,2,21.8,,,,,,15.4,2.428571,3.714286,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6508,21,3,18,1,0,1,1,4,14,0,0
198228099,1982,28099,MS,Mississippi,Neshoba County,23721,14217,7335,6882,,2399,,,1441,10377,rural,South,East South Central,268,,570.134,969.3714,,,,28.4,2,26.4,,,,,,18.2,2.571429,3.285714,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6562,24,9,15,0,0,0,9,5,10,0,0
198328099,1983,28099,MS,Mississippi,Neshoba County,24056,14438,7452,6986,,2457,,,1488,10493,rural,South,East South Central,268,,570.134,951,,,,33,2,31,,,,,,21,2.714286,2.857143,11,0,0,0,0,0,,,,29,0,29,0,20,0,,2,7,8,0,8,0,,0,0,2,6,0,0,0,0,6654,19,4,15,0,0,0,4,7,6,2,0
198428099,1984,28099,MS,Mississippi,Neshoba County,24337,14630,7554,7076,,2511,,,1535,10584,rural,South,East South Central,268,,570.134,1100.5,,,,23,1.666667,22,,,,,,11.5,2.857143,2.428571,12.1875,0,0,0,0,0,,,,30,0,30,0,16,0,,2,12,18,0,18,0,7,0,0,0,11,0,0,0,0,6511,4,2,2,0,0,0,2,0,2,0,0
198528099,1985,28099,MS,Mississippi,Neshoba County,24017,14459,7466,6993,,2494,,,1562,10403,rural,South,East South Central,268,,570.134,1250,,,,13,1.333333,13,,,,,,2,3,2,13.375,0,0,0,0,0,,,,41,0,41,0,26,0,,2,13,31,0,31,0,19,0,0,0,12,0,0,0,0,6549,22,7,15,0,0,2,5,9,4,1,1
198628099,1986,28099,MS,Mississippi,Neshoba County,24642,14909,7699,7210,,2595,,,1654,10660,rural,South,East South Central,268,,570.134,1400,,,,8,1,7,,,,,,3.5,3.142857,3.5,14.5625,0,0,0,0,0,,,,46,,,0,29,0,,2,15,28,,,0,13,0,0,0,15,0,0,0,0,24762,108,29,79,3,1,4,21,16,58,5,0
198728099,1987,28099,MS,Mississippi,Neshoba County,24471,14879,7691,7188,,2612,,,1706,10561,rural,South,East South Central,268,,570.134,1800,,,,13,1.142857,10,,,,,,5,3.285714,5,15.75,0,0,0,0,0,,,,51,,,0,31,,,3,17,23,0,23,0,9,,0,1,13,0,0,0,0,24899,375,71,304,0,6,1,64,110,175,17,2
198828099,1988,28099,MS,Mississippi,Neshoba County,24767,15123,7829,7294,,2680,,,1771,10672,rural,South,East South Central,268,,570.134,1431,,,,13,1.285714,13,,,,,,11,3.428571,11,16.9375,0,0,0,0,0,,,,58,,,0,34,,6,1,17,27,,,0,14,0,0,0,13,0,0,0,0,24821,340,66,274,2,3,6,55,92,153,25,4
198928099,1989,28099,MS,Mississippi,Neshoba County,24773,15163,7857,7306,,2707,,,1831,10625,rural,South,East South Central,268,,570.134,1381.494,,,,14,1.428571,13.6,,,,,,12,3.571429,12,18.125,0,0,0,0,0,,,,59,,,0,36,,7,1,15,28,,,0,18,0,,1,9,0,0,0,0,24812,432,87,345,4,8,7,68,88,235,17,5
199028099,1990,28099,MS,Mississippi,Neshoba County,24835,15386,7977,7409,22,2763,53,1880,,10668,rural,South,East South Central,268,,570.134,1331.987,,,,15,1.571429,14.2,0,7.8,0,2.4,5.2,13,3.714286,13,19.3125,0,0,0,0,0,,,,60,,,0,31,,4,1,24,35.5,3.5,32,0,21,,,3,11.5,0,0,0,0,24800,321,46,275,0,9,1,36,53,204,17,1
199128099,1991,28099,MS,Mississippi,Neshoba County,25147,15506,8041,7465,23,2864,59,1837,,10723,rural,South,East South Central,268,,570.134,1282.48,,,,16,1.714286,14.8,0,8.2,0,2.6,5.8,14,3.857143,14,20.5,0,0,0,0,0,,,,80,6,74,0,42,,5,2,31,43,4,39,0,24,,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199228099,1992,28099,MS,Mississippi,Neshoba County,25602,15739,8159,7580,24,2934,68,1898,,10815,rural,South,East South Central,268,,570.134,1232.974,,,,17,1.857143,15.4,0,8.6,0,2.8,6.4,15,4,15,21.6875,0,0,0,0,0,,,,84,9,75,0,43,,,4,37,44,6,38,0,28,0,,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199328099,1993,28099,MS,Mississippi,Neshoba County,26056,16033,8294,7739,25,3008,64,2041,,10895,rural,South,East South Central,268,,570.134,1183.468,,,,18,2,16,0,9,0,3,7,16,4.142857,16,22.875,0,0,0,0,0,,,,84,10,74,0,44,,,3,37,40,4,36,0,26,,0,1,13,0,0,0,0,,,,,,,,,,,,
199428099,1994,28099,MS,Mississippi,Neshoba County,26464,16315,8434,7881,28,3072,76,2082,,11057,rural,South,East South Central,268,,570.134,1133.961,,,,22.5,2.666667,19.33333,0,11.83333,0,3.5,7.5,18.83333,4.285714,18,24.0625,0,0,0,0,0,,,,97,11,86,0,54,,5,1,37,51,6,45,0,33,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199528099,1995,28099,MS,Mississippi,Neshoba County,27129,16813,8695,8118,29,3202,88,2140,,11354,rural,South,East South Central,268,,570.134,1084.455,,,,27,3.333333,22.66667,0,14.66667,0,4,8,21.66667,4.428571,20,25.25,0,0,0,0,0,,,,100,16,84,0,58,,,4,38,54,7,47,0,30,0,,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199628099,1996,28099,MS,Mississippi,Neshoba County,27570,17154,8857,8297,32,3286,114,2186,,11536,rural,South,East South Central,268,,570.134,1034.948,,,,31.5,4,26,0,17.5,0,4.5,8.5,24.5,4.571429,22,26.4375,0,0,0,0,0,,,,123,19,104,0,66,,6,1,50,82,14,68,0,47,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199728099,1997,28099,MS,Mississippi,Neshoba County,27858,17341,8948,8393,32,3343,128,2236,,11602,rural,South,East South Central,268,,570.134,985.4416,,,,36,4.666667,29.33333,0,20.33333,0,5,9,27.33333,4.714286,24,27.625,0,0,0,0,0,,,,132,19,113,0,68,,7,1,56,93,10,83,0,50,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199828099,1998,28099,MS,Mississippi,Neshoba County,28265,17727,9132,8595,40,3420,152,2311,,11804,rural,South,East South Central,268,,570.134,935.9351,,,,40.5,5.333333,32.66667,0,23.16667,0,5.5,9.5,30.16667,4.857143,26,28.8125,0,0,0,0,0,,,,130,17,113,0,71,,6,1,52,92,7,85,0,41,0,11,0,40,0,0,0,0,7629,525,39,486,1,4,12,22,113,341,30,2
199928099,1999,28099,MS,Mississippi,Neshoba County,28585,17929,9229,8700,36,3469,173,2375,,11876,rural,South,East South Central,268,,570.134,886.4286,,,,45,6,36,0,26,0,6,10,33,5,28,30,0,0,0,0,0,,,,118,15,103,0,66,0,5,0,47,66,9,57,,33,0,7,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200028099,2000,28099,MS,Mississippi,Neshoba County,28689,17983,9251,8732,54,3501,212,2408,,11808,rural,South,East South Central,268,,570.134,0,2850,400,2450,46.66667,5.666667,38,0,24.66667,0,7.333333,11.5,33.83333,4.666667,29.16667,0,0,0,0,0,0,45,4,41,125.666666667,15.5,110.166666667,0,69.5,0,5.58333333333,0,50.5833333333,84,8,76,0,56,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200128099,2001,28099,MS,Mississippi,Neshoba County,28396,17922,9179,8743,56,3488,227,2433,,11718,rural,South,East South Central,268,,570.134,0,2152,152,2000,48.33333,5.333333,40,0,23.33333,0,8.666667,13,34.66667,4.333333,30.33333,0,0,0,0,0,0,46,6,40,133.333333333,16,117.333333333,0,73,0,6.16666666667,0,54.1666666667,85,7,78,,47,0,11,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200228099,2002,28099,MS,Mississippi,Neshoba County,28490,17990,9232,8758,62,3563,244,2474,,11647,rural,South,East South Central,268,,570.134,0,2100,100,2000,50,5,42,0,22,0,10,14.5,35.5,4,31.5,0,0,0,0,0,0,42,2,40,141,16.5,124.5,0,76.5,0,6.75,0,57.75,96,18,78,0,50,,6,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200328099,2003,28099,MS,Mississippi,Neshoba County,28807,18130,9317,8813,63,3562,242,2549,,11714,rural,South,East South Central,268,,570.134,0,2350,150,2200,51.66667,4.666667,44,0,20.66667,0,11.33333,16,36.33333,3.666667,32.66667,0,0,0,0,0,0,42,2,40,148.666666667,17,131.666666667,0,80,0,7.33333333333,0,61.3333333333,67,5,62,0,32,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200428099,2004,28099,MS,Mississippi,Neshoba County,29139,18368,9463,8905,57,3565,251,2702,,11793,rural,South,East South Central,268,,570.134,0,780,90,780,53.33333,4.333333,46,0,19.33333,0,12.66667,17.5,37.16667,3.333333,33.83333,0,0,0,0,0,0,60,3,60,156.333333333,17.5,138.833333333,0,83.5,0,7.91666666667,0,64.9166666667,72.375,5.75,61.75,0,32.125,0,4.25,0,31.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200528099,2005,28099,MS,Mississippi,Neshoba County,29364,18511,9508,9003,66,3634,265,2807,,11739,rural,South,East South Central,268,,570.134,0,555,30,525,55,4,48,0,18,1,14,19,38,3,35,0,0,0,0,0,0,66,4,62,164,18,146,0,87,0,8.5,0,68.5,77.75,6.5,61.5,0,32.25,0,4.5,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200628099,2006,28099,MS,Mississippi,Neshoba County,29381,18596,9573,9023,76,3695,269,2860,,11696,rural,South,East South Central,268,,570.134,0,555,30,525,55,4,48,0,18,1,14,19,38,3,35,0,0,0,0,0,0,53,6,53,171.666666667,18.5,153.166666667,0,90.5,0,9.08333333333,0,72.0833333333,83.125,7.25,61.25,0,32.375,0,4.75,0,31.375,0,0,0,0,7590,423,45,378,0,7,26,12,97,260,21,0
200728099,2007,28099,MS,Mississippi,Neshoba County,29399,18563,9605,8958,78,3733,263,2895,,11594,rural,South,East South Central,268,,570.134,0,555,30,525,55,4,48,0,18,1,14,19,38,3,35,0,0,0,0,0,0,64,7,57,179.333333333,19,160.333333333,0,94,0,9.66666666667,0,75.6666666667,88.5,8,61,0,32.5,0,5,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200828099,2008,28099,MS,Mississippi,Neshoba County,29562,18628,9599,9029,73,3825,268,2968,,11494,rural,South,East South Central,268,,570.134,0,555,30,525,55,4,48,0,18,1,14,19,38,3,35,0,0,0,0,0,0,65,5,60,187,19.5,167.5,0,97.5,0,10.25,0,79.25,93.875,8.75,60.75,0,32.625,0,5.25,0,31.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200928099,2009,28099,MS,Mississippi,Neshoba County,29694,18673,9624,9049,74,3894,282,3023,,11400,rural,South,East South Central,268,,570.134,0,555,30,525,55,4,48,0,18,1,14,19,38,3,35,0,0,0,0,0,0,65,8,57,194.666666667,20,174.666666667,0,101,0,10.8333333333,0,82.8333333333,99.25,9.5,60.5,0,32.75,0,5.5,0,31.75,0,0,0,0,30746,602,59,543,0,5,16,38,224,294,25,0
201028099,2010,28099,MS,Mississippi,Neshoba County,29673,18518,9526,8992,76,3874,275,3034,,11259,rural,South,East South Central,268,,570.134,0,555,30,525,55,4,48,0,18,1,14,19,38,3,35,0,0,0,0,0,0,60,10,50,202.333333333,20.5,181.833333333,0,104.5,0,11.4166666667,0,86.4166666667,104.625,10.25,60.25,0,32.875,0,5.75,0,31.875,0,0,0,0,29676,861,75,786,1,11,19,44,364,389,29,4
