index,yfips,year,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime,asian_jail_pop_rate,female_jail_pop_rate,female_jail_adm_dcrp_rate,female_jail_pretrial_rate,female_jail_pop_dcrp_rate,female_prison_pop_rate,female_prison_adm_rate,male_jail_adm_dcrp_rate,male_jail_pop_rate,male_jail_pretrial_rate,male_jail_pop_dcrp_rate,male_prison_pop_rate,male_prison_adm_rate,asian_prison_pop_rate,asian_prison_adm_rate,other_prison_pop_rate,other_prison_adm_rate,white_jail_pop_rate,white_prison_pop_rate,white_prison_adm_rate,black_jail_pop_rate,black_prison_pop_rate,black_prison_adm_rate,latino_jail_pop_rate,latino_prison_pop_rate,latino_prison_adm_rate,native_jail_pop_rate,native_prison_pop_rate,native_prison_adm_rate,total_jail_adm_rate,total_jail_adm_dcrp_rate,total_jail_pop_rate,total_jail_pop_dcrp_rate,total_jail_pretrial_rate,total_prison_pop_rate,total_prison_adm_rate,total_jail_pop_v2,total_jail_pop_v2_rate
3059,197428131,1974,Stone,9067,5689,2806,2883,,1113,,,15,4561,0,,,,6.5,0,6,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,208.1165453,0,,,,,,,,,,,,,,,,,,,,0,,114.2555809,,0,,,6.5,114.2555809
3060,197528131,1975,Stone,8967,5642,2782,2860,,1103,,,19,4520,0,,,,6.375,0,5.75,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,201.048951,0,,,,,,,,,,,,,,,,,,,,0,,112.9918469,,0,,,6.375,112.9918469
3061,197628131,1976,Stone,9054,5761,2842,2919,,1136,,,19,4606,0,,,,6.25,0,5.5,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,,0,,,,,188.420692,0,,,,,,,,,,,,,,,,,,,,0,,108.4881097,,0,,,6.25,108.4881097
3062,197728131,1977,Stone,9356,6003,2965,3038,,1188,,,22,4793,0,,,,6.125,0,5.25,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8370,105,29,76,3,9,0,17,32,33,11,0,,0,,0,,,,,172.8110599,0,,,,,,,,,,,,,,,,,,,,0,,102.0323172,,0,,,6.125,102.0323172
3063,197828131,1978,Stone,9431,6067,2994,3073,,1207,,,20,4840,834.2857,,,,6,1,5,,,,,,3,1,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8498,122,22,100,0,0,6,16,61,31,8,0,,33.4001336,,33.4001336,,,,,162.707452,32.5414904,,,,,,,,,,,,,,,,,,,,13751.20653,,98.89566507,,49.44783254,,,6,98.89566507
3064,197928131,1979,Stone,9581,6198,3060,3138,,1239,,,23,4936,787.4286,,,,5.8,1,4.8,,,,,,3.2,1.481481,1.1,1.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,32.67973856,,48.41441176,,,,,152.9636711,35.05417463,,,,,,,,,,,,,,,,,,,,12704.55954,,93.57857373,,51.62955792,,,5.8,93.57857373
3065,198028131,1980,Stone,9818,6350,3139,3211,,1295,,,24,5031,740.5714,,,,5.6,1,4.6,,,,,,3.4,1.962963,1.2,1.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3230,17,3,14,0,0,0,3,7,7,0,0,,31.85727939,,62.53466072,,,,,143.2575522,37.37153535,,,,,,,,,,,,,,,,,,,,11662.54173,,88.18897638,,53.54330709,,,5.6,88.18897638
3066,198128131,1981,Stone,10222,6605,3277,3328,,1357,,,24,5224,693.7143,,,,5.4,1,4.4,,,,,,3.6,2.444444,1.3,1.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,30.51571559,,74.59395789,,,,,132.2115385,39.0625,,,,,,,,,,,,,,,,,,,,10502.86601,,81.75624527,,54.50416351,,,5.4,81.75624527
3067,198228131,1982,Stone,10241,6607,3283,3324,,1359,,,24,5224,646.8571,,,,5.2,1,4.2,,,,,,3.8,2.925926,1.4,1.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,30.45994517,,89.12354554,,,,,126.3537906,42.1179302,,,,,,,,,,,,,,,,,,,,9790.481308,,78.70440442,,57.51475708,,,5.2,78.70440442
3068,198328131,1983,Stone,9937,6395,3188,3207,,1318,,,25,5052,600,,,,5,1,4,,,,,,4,3.407408,1.5,1,0,0,0,0,0,,,,10,0,10,0,7,0,0,3,,,,,,,,,,,0,0,0,0,3327,32,4,28,0,0,1,3,28,0,0,0,,31.36762861,,106.8823087,,0,,,124.7271593,46.77268475,,311.8178983,,,,12000,,,,,,531.107739,,,,,,,,9382.329945,,78.18608288,,62.5488663,156.3721658,,5,78.18608288
3069,198428131,1984,Stone,10117,6494,3241,3253,,1340,,,26,5128,550,,,,5.4,1,4.2,,,,,,3.6,3.888889,1.6,12.31818,0,0,0,0,0,,,,11,0,11,0,9,0,0,2,,6,0,6,0,5,0,0,1,,0,0,0,0,3389,92,11,81,0,1,1,9,36,42,3,0,,30.85467448,,119.9904042,,0,0,,129.1115893,49.18536735,,338.1494006,184.4451276,,,7692.307692,3846.153846,,,,,671.641791,373.1343284,,,,,,,8469.356329,,83.15368032,,55.43578688,169.3871266,92.39297813,5.4,83.15368032
3070,198528131,1985,Stone,10274,6589,3302,3287,,1358,,,25,5206,500,,,,5.8,1,4.4,,,,,,3.2,4.37037,1.7,23.63636,0,0,0,0,0,,,,13,0,13,0,9,0,0,0,4,5,0,5,0,,0,0,1,4,0,0,0,0,3409,74,12,62,0,1,1,10,11,49,2,0,,30.28467595,,132.3552392,,0,0,,133.8606632,51.71889261,,395.4974141,152.11439,,,0,4000,,76.83442182,76.83442182,,662.7393225,,,,,,,,7588.404917,,88.02549704,,48.56579147,197.2985278,75.88404917,5.8,88.02549704
3071,198628131,1986,Stone,10535,6767,3398,3369,,1406,,,26,5335,450,,,,6.2,1,4.6,,,,,,2.8,4.851852,1.8,34.95454,0,0,0,0,0,,,,14,0,14,0,7,0,0,0,7,8,0,8,0,4,0,0,0,4,0,0,0,0,3322,107,14,93,1,6,2,5,25,62,6,0,,29.42907593,,142.7855209,,0,0,,136.5390324,53.42831701,,415.5535767,237.4591867,,,0,0,,131.2089972,74.97656982,,497.8662873,284.4950213,,,,,,,6649.918723,,91.62110241,,41.37727206,206.8863603,118.2207773,6.2,91.62110241
3072,198728131,1987,Stone,10789,6928,3490,3438,,1438,,,25,5465,400,,,,6.6,1,4.8,,,,,,2.4,5.333333,1.9,46.27273,0,0,0,0,0,,,,23,0,23,0,12,0,0,0,11,13,0,13,0,7,0,0,0,6,0,0,0,0,3330,134,5,129,0,2,0,3,37,80,10,2,,28.65329513,,152.8175645,,0,0,,139.6160558,55.26468877,,668.9936009,378.1268179,,,0,0,,201.2808783,109.78957,,834.4923505,486.7872045,,,,,,,5773.672055,,95.26558891,,34.64203233,331.9861432,187.6443418,6.6,95.26558891
3073,198828131,1988,Stone,10722,6888,3479,3409,,1437,,,27,5424,350,,,,7,1,5,,,,,,2,5.814815,2,57.59091,0,0,0,0,0,,,,22,0,22,0,14,0,0,0,8,9,0,9,0,5,0,0,0,4,0,0,0,0,3431,142,10,132,0,2,1,7,40,85,6,1,,28.74389192,,167.1404139,,0,0,,146.6705779,58.66823115,,645.3505427,264.0070402,,,0,0,,147.4926254,73.74631268,,974.2519137,347.947112,,,,,,,5081.300813,,101.6260163,,29.03600465,319.3960511,130.6620209,7,101.6260163
3074,198928131,1989,Stone,10731,6880,3484,3396,,1440,,,27,5413,412.2269,,,,8.6,1,6.8,,,,,,5.882353,6.296296,5.058824,68.90909,0,0,0,0,0,,,,20,0,20,0,12,0,0,0,8,11,0,11,0,6,0,0,0,5,0,0,0,0,3362,148,10,138,0,2,2,6,40,93,5,0,,28.70264064,,180.7203215,,0,0,,200.2355713,148.9641932,,588.9281508,323.9104829,,,0,0,,147.7923517,92.37021984,,833.3333333,416.6666667,,,,,,,5991.670058,,125,,85.49931686,290.6976744,159.8837209,8.6,125
3075,199028131,1990,Stone,10757,6949,3540,3409,7,1431,27,8,,5476,474.4538,,,,10.2,1,8.6,0,28.05882,0,0,16.94118,9.764706,6.777778,8.117647,80.22727,0,0,0,0,0,,,,31,0,31,0,19,0,0,0,12,11.5,0,11.5,0,7,0,0,0,4.5,0,0,0,0,3185,213,22,191,1,0,8,13,72,102,16,1,0,28.24858757,,191.4626554,,0,0,,252.273394,238.1239953,,909.3575829,337.3423291,0,0,,,309.371439,219.138057,82.17677137,1960.784067,1327.742837,489.1684137,0,0,0,0,0,0,6827.655778,,146.7837099,,140.5195856,446.1073536,165.4914376,10.2,146.7837099
3076,199128131,1991,Stone,10910,7042,3572,3470,7,1456,29,8,,5542,536.6807,,,,11.8,1,10.4,0,41.58823,0,0,23.41176,13.64706,7.259259,11.17647,91.54546,0,0,0,0,0,,,,29,,,0,22,0,0,0,7,12,0,12,0,8,0,0,0,4,0,0,0,0,3208,249,36,213,0,4,1,31,79,132,2,0,0,27.99552072,,203.2267357,,,0,,299.7118156,322.0884726,,,345.8213256,0,0,,,422.4424396,126.308192,72.17610971,2856.334478,1510.989011,549.4505495,0,0,0,0,0,0,7621.140301,,167.5660324,,193.7952286,411.8148253,170.4061346,11.8,167.5660324
3077,199228131,1992,Stone,11095,7117,3607,3510,5,1472,32,8,,5600,598.9075,,,,13.4,1,12.2,0,55.11765,0,0,29.88235,17.52941,7.740741,14.23529,102.8636,0,0,0,0,0,,,,34,0,34,0,26,0,0,0,8,25,0,25,0,19,0,0,0,6,0,0,0,0,3235,0,0,0,0,0,0,0,0,0,0,0,0,27.72387025,,214.6032991,,0,0,,347.5783476,405.5638177,,968.6609687,712.2507123,0,0,,,533.6133929,142.8571429,107.1428571,3744.405571,1766.304348,1290.76087,0,0,0,0,0,0,8415.167908,,188.2815793,,246.3033582,477.7293804,351.2716032,13.4,188.2815793
3078,199328131,1993,Stone,11419,7376,3729,3647,6,1513,37,8,,5812,661.1344,,,,15,1,14,0,68.64706,0,0,36.35294,21.41176,8.222222,17.29412,114.1818,0,0,0,0,0,,,,29,,,0,22,0,0,0,7,28,,,0,18,0,0,0,10,0,0,0,0,,,,,,,,,,,,,0,26.81684098,,220.4940198,,,,,383.8771593,474.2012613,,,,0,0,,,625.4807295,120.440468,172.0578114,4537.148711,1454.064772,1189.689359,0,0,0,0,0,0,8963.318872,,203.362256,,290.2895879,393.1670282,379.6095445,15,203.362256
3079,199428131,1994,Stone,11881,7717,3880,3837,5,1565,44,7,,6096,723.3613,,,,19.16667,1.333333,14.83333,0,82.17647,0,0,42.82353,25.29412,8.703704,20.35294,125.5,0,0,0,0,0,,,,32,,,0,25,0,0,0,7,16,,,0,12,0,0,0,4,0,0,0,0,3699,161,18,143,1,4,4,9,117,23,3,0,0,34.36425258,,224.322268,,,,,386.5866562,530.4388845,,,,0,0,,,702.4857283,114.8293963,65.6167979,5250.892652,1597.444089,766.7731629,0,0,0,0,0,0,9373.60762,,248.3694441,,327.7714138,414.6689128,207.3344564,19.16667,248.3694441
3080,199528131,1995,Stone,12378,8122,4069,4053,6,1642,54,7,,6413,785.5882,,,,23.33333,1.666667,15.66667,0,95.70588,0,0,49.29412,29.17647,9.185185,23.41176,136.8182,0,0,0,0,0,,,,42,,,0,36,0,0,0,6,25,,,0,21,,0,4,,0,0,0,0,4030,217,30,187,0,6,6,18,63,119,5,0,0,40.96011305,,225.7356844,,,,,386.5450284,577.6402665,,,,0,0,,,768.6592858,93.55995634,,5828.616322,2192.448234,1278.928136,0,0,,0,0,0,9672.349175,,287.2855208,,359.2276533,517.1140113,307.8059591,23.33333,287.2855208
3081,199628131,1996,Stone,12637,8312,4155,4157,6,1659,55,10,,6582,847.8151,,,,27.5,2,16.5,0,109.2353,0,0,55.76471,33.05882,9.666667,26.47059,148.1364,0,0,0,0,0,,,,42,,,0,35,0,0,0,7,28,,,0,14,0,0,0,14,0,0,0,0,4058,326,25,301,0,2,8,15,71,210,18,2,0,48.13477738,,232.651432,,,,,396.9208564,636.7714698,,,,0,0,,,847.2304771,106.3506533,212.7013066,6584.406269,2109.704641,843.8818565,0,0,0,0,0,0,10199.89293,,330.8469682,,397.7240135,505.2935515,336.8623677,27.5,330.8469682
3082,199728131,1997,Stone,12832,8450,4220,4230,7,1664,68,11,,6700,910.042,,,,31.66667,2.333333,17.33333,0,122.7647,0,0,62.23529,36.94118,10.14815,29.52941,159.4545,0,0,0,0,0,,,,41,,,0,31,0,0,0,10,28,,,0,17,0,0,0,11,0,0,0,0,4080,276,118,158,2,4,6,106,52,64,42,0,0,55.29225118,,240.4774882,,,,,409.7713948,698.0947991,,,,0,0,,,928.8849254,149.2537313,164.1791045,7377.686298,1862.980769,1021.634615,0,0,0,0,0,0,10769.72781,,374.7534911,,437.1737278,485.2071006,331.3609467,31.66667,374.7534911
3083,199828131,1998,Stone,13223,8762,4374,4388,7,1704,77,7,,6967,972.2689,,,,35.83333,2.666667,18.16667,0,136.2941,0,0,68.70588,40.82353,10.62963,32.58823,170.7727,0,0,0,0,0,,,,56,,,0,39,,0,1,16,59,,,0,36,,0,1,22,0,0,0,0,3939,272,20,252,0,2,6,12,59,176,16,1,0,60.96632373,,243.0185185,,,,,414.0079763,742.6670465,,,,0,0,,,986.1616191,229.6540835,315.7743649,7998.480047,2288.732394,2112.676056,0,,,0,0,0,11096.42661,,408.962908,,465.9156585,639.1234878,673.3622461,35.83333,408.962908
3084,199928131,1999,Stone,13500,8968,4463,4505,7,1737,86,9,,7129,1034.496,,,,40,3,19,0,149.8235,0,0,75.17647,44.70588,11.11111,35.64706,182.0909,0,0,0,0,0,,,,53,5,48,0,39,,0,1,13,52,7,45,0,35,0,0,0,17,0,0,0,0,4001,0,0,0,0,0,0,0,0,0,0,0,0,67.21935918,,248.9605646,,112.0322653,156.8451714,,421.7536071,791.2776915,,1065.482797,998.8901221,0,0,,,1054.516342,182.3537663,238.4626175,8625.417386,2245.250432,2014.968336,0,,0,0,0,0,11535.41481,,446.0303301,,498.5044603,590.9901873,579.8394291,40,446.0303301
3085,200028131,2000,Stone,13664,9080,4522,4558,21,1723,122,22,,7192,1096.723,1282,206,1076,88.33334,5,70.83334,0,163.3529,0,0,81.64706,48.58823,11.59259,38.70588,193.4091,0,0,0,0,0,285,8,277,55.58333333,4.833333333,50.75,0,39.33333333,,0,1,15.25,41,,,0,23,0,0,0,18,0,0,0,0,3849,259,16,243,0,2,6,8,51,176,15,1,0,110.570544,4555.506413,256.3597966,176.9128704,106.8848592,,23606.84511,1554.044318,849.1856077,6077.226854,1113.426942,,0,0,,,1135.248331,212.0411568,250.2780868,9480.725479,2282.840008,1334.881021,0,,0,0,0,0,12078.44714,14118.94273,972.834141,3138.76652,535.1126652,612.1512481,451.5418502,88.33334,972.834141
3086,200128131,2001,Stone,14130,9480,4667,4813,21,1845,128,23,,7463,1158.949,1282,206,1076,136.6667,7,122.6667,0,176.8824,0,0,88.11765,52.47059,12.07407,41.76471,204.7273,0,0,0,0,0,285,8,277,58.16666667,4.666666667,53.5,0,39.66666667,,0,1,17.5,44,0,44,0,29,0,0,0,15,0,0,0,0,13686,265,22,243,0,5,3,14,57,182,4,0,0,149.9892865,4413.970431,258.711592,171.4163274,99.99285766,0,22356.11884,2548.653646,867.7479742,5755.246208,1111.572824,914.1907334,0,0,,,1180.726919,234.4901514,200.9915584,9587.121951,2149.954833,1571.815718,0,,0,0,0,0,12225.20042,13523.20675,1441.631857,3006.329114,553.4872363,613.5724332,464.1350211,136.6667,1441.631857
3087,200228131,2002,Stone,14163,9561,4720,4841,23,1894,130,28,,7486,1221.176,1282,206,1076,185,9,174.5,0,190.4118,0,0,94.58823,56.35294,12.55556,44.82353,216.0455,0,0,0,0,0,289,5,284,60.75,4.5,56.25,0,40,,0,1,19.75,57,7,50,0,36,0,0,0,21,0,0,0,0,13752,512,66,446,3,7,5,51,143,292,9,2,0,190.6779661,4364.40678,266.0076271,105.9322034,95.33898305,148.3050847,22226.81264,3604.627143,925.914687,5866.556497,1161.95001,1032.844454,0,0,,,1263.534999,263.8258082,280.5236441,10053.42133,2111.932418,1900.739176,0,,0,0,0,0,12772.4715,13408.63926,1934.944044,3022.696371,589.4042464,635.3937873,596.1719485,185,1934.944044
3088,200328131,2003,Stone,14439,9789,4862,4927,30,1971,139,32,,7617,1283.403,889,161,728,233.3333,11,226.3333,0,203.9412,0,0,101.0588,60.23529,13.03704,47.88235,227.3636,0,0,0,0,0,310,10,300,63.33333333,4.333333333,59,0,40.33333333,,0,1,22,39,5,34,0,18,0,0,0,21,0,0,0,0,14327,642,32,610,0,3,7,22,177,421,12,0,0,226.2443439,3311.394488,268.1415056,205.6766763,89.12655971,102.8383381,14775.72559,4593.734524,971.8358027,6088.897909,1197.483256,690.0750964,0,0,,,1326.753315,288.8276224,275.6990941,10347.09285,2046.338576,913.2420091,0,,0,0,0,0,13110.66503,9081.622229,2383.627541,3166.8199,615.3365002,646.9847107,398.4063745,233.3333,2383.627541
3089,200428131,2004,Stone,14694,9998,4934,5064,32,1988,146,37,,7795,1345.63,1460,188,948,281.6667,13,278.1667,0,217.4706,0,0,107.5294,64.11765,13.51852,50.94118,238.6818,0,0,0,0,0,302,2,300,65.91666667,4.166666667,61.75,0,40.66666667,,0,1,24.25,42.25,4.875,35.5,0,18.125,,0,0.125,22.125,0,0,0,0,14313,694,79,615,1,13,11,54,164,429,17,5,0,263.4779084,3810.295906,273.9870288,40.53506283,84.44804757,98.80421565,18720.37915,5493.023302,1005.947472,5924.170616,1219.391785,701.0268562,0,0,,,1379.466325,311.096857,283.8357922,10939.16499,2045.606975,911.7203219,0,,,0,0,0,13458.9918,14602.92058,2817.230446,3020.604121,641.304761,659.2985264,422.5845169,281.6667,2817.230446
3090,200528131,2005,Stone,15189,10373,5128,5245,41,2081,148,42,,8061,1407.857,1383,216,1167,330,15,330,0,231,0,0,114,68,14,54,250,0,0,0,16,0,325,5,320,68.5,4,64.5,0,41,,0,1,26.5,45.5,4.75,37,0,18.25,,0,0.25,23.25,0,0,0,0,14535,521,61,460,2,15,5,39,94,353,13,0,0,292.5117005,4212.168487,273.0109204,97.50390016,78.00312012,92.62870515,22249.76168,6291.706387,1029.551954,6101.048618,1229.742612,705.4337464,0,0,,,1414.216598,328.7433321,288.4257536,11100.43248,1970.206631,876.9822201,0,,,0,0,0,13572.32238,13332.69064,3181.336161,3133.134098,655.5480575,660.3682638,438.6387737,314,3027.089559
3091,200628131,2006,Stone,15968,10901,5353,5548,48,2197,135,45,,8476,1355.714,1255,226,1029,360,14,337,0,235,0,0,116,57,14,43,280,0,0,0,2,0,376,8,210,71.08333333,3.833333333,67.25,0,41.33333333,,0,1,28.75,48.75,4.625,38.5,0,18.375,,0,0.375,24.375,0,0,0,0,14808,488,55,433,1,7,2,45,99,324,8,2,0,261.5355875,4221.931627,261.5355875,149.4489072,71.61093467,86.40014945,18547.22422,6074.260995,775.0540735,3785.147801,1212.148522,693.9437635,0,0,,,1368.57008,339.1930156,287.5766871,10696.40419,1881.35336,836.3677742,0,,,0,0,0,12436.60215,11512.70526,3302.449317,3449.224842,522.8878085,652.0808488,447.2066783,358,3284.102376
3092,200728131,2007,Stone,16264,11060,5461,5599,50,2174,150,49,,8637,1303.571,1468,243,1225,379,4,350,0,237,0,0,117,60,4,56,279,0,63,0,12,0,360,10,350,73.66666667,3.666666667,70,0,41.66666667,,0,1,31,52,4.5,40,0,18.5,,0,0.5,25.5,0,0,0,0,15813,583,76,507,0,2,6,68,163,340,2,2,0,73.24665812,4449.734481,73.24665812,183.1166453,67.14276995,82.40249039,21878.90695,6251.116271,1000.178603,6251.116271,1250.223254,714.4132881,0,0,,,1354.637027,358.9209216,295.2414033,10901.56394,1916.590003,850.9659614,0,,,0,0,0,11786.35624,13273.05606,3426.76311,3254.972875,542.4954792,666.0638939,470.1627486,367,3318.264014
3093,200828131,2008,Stone,17084,11691,5698,5993,56,2364,153,54,,9064,1564.286,1727,255,1472,386,20,381,0,229,0,0,172,82,8,74,280,0,99.33334,0,24,0,403,17,386,76.25,3.5,72.75,0,42,,0,1,33.25,55.25,4.375,41.5,0,18.625,,0,0.625,26.625,0,0,0,0,16055,442,62,380,0,5,4,53,98,279,3,0,0,351.000351,4475.254475,140.4001404,298.3502984,61.42506143,76.78132678,24561.98899,6357.416986,1234.773903,6440.847656,1213.916236,692.4745536,0,0,,,1897.616946,366.8358341,293.7444837,9686.971235,1776.649746,787.8595601,0,,,0,0,0,13380.25832,14772.04687,3301.685057,3447.096057,701.3942349,652.2111026,472.5857497,362,3096.398939
3094,200928131,2009,Stone,17408,11895,5845,6050,57,2406,147,56,,9229,1251.429,1574,251,1323,400,12,398,0,234,0,0,176,104,12,92,306,0,135.6667,0,33,0,403,12,391,78.83333333,3.333333333,75.5,0,42.33333333,,0,1,35.5,58.5,4.25,43,0,18.75,,0,0.75,27.75,0,0,0,0,16314,500,39,461,1,5,7,26,165,275,20,1,0,205.3036784,4294.268606,205.3036784,205.3036784,57.02879954,72.71171942,21867.7686,6578.512397,1520.661157,6462.809917,1247.933884,710.7438017,0,0,,,1907.032181,384.6570593,300.6826308,9725.685786,1759.490163,779.3017456,0,,,0,0,0,10520.63052,13232.45061,3362.757461,3387.978142,874.3169399,662.7434496,491.8032787,367,3085.329971
3095,201028131,2010,Stone,17786,12081,5967,6114,58,2434,156,57,,9376,2085.714,2077,424,1653,415,29,393,0,241,0,0,181,162,12,92,223,0,172,0,27,0,404,20,384,81.41666667,3.166666667,78.25,0,42.66666667,,0,1,37.75,61.75,4.125,44.5,0,18.875,,0,0.875,28.875,0,0,0,0,17786,503,39,464,1,4,4,30,175,268,20,1,0,486.0063684,7105.748282,201.1060835,335.1768058,53.06966092,69.13021619,27036.31011,6427.870461,1504.743212,6280.667321,1279.849526,727.8377494,0,0,,,1930.460751,402.6237201,307.9671502,9901.396878,1752.944399,775.4724733,0,,,0,0,0,17264.4152,17192.28541,3435.146097,3344.094032,1340.948597,673.9232404,511.1331843,388,3211.654664
3096,201128131,2011,Stone,17904,12154,6005,6149,53,2469,160,57,,9415,1303.571,1597,300,1297,379,25,363,0,225,0,0,186.8,158,12,92,230,0,109,0,49,0,375,25,350,84,,,0,43,,0,1,40,65,4,46,0,19,,0,1,30,0,0,0,0,17853,455,29,426,1,3,3,22,137,267,21,1,0,416.3197336,4995.836803,199.8334721,416.3197336,,66.61115737,21092.86063,5903.398927,1496.17824,5691.982436,,748.0891202,0,0,,,1984.067977,424.8539565,318.6404673,9113.001215,1741.595788,769.5423248,0,,,0,0,0,10725.44841,13139.70709,3118.314958,3085.403982,1299.983545,691.130492,534.8033569,330,2715.155504
3097,201228131,2012,Stone,17890,12153,6004,6149,55,2505,186,59,,9348,1147.143,1787,317,1470,417,20,416,0,209,0,0,192.6,127,12,92,309,0,87,0,40,0,450,22,428,116,11,105,0,62,,0,2,52,95,14,81,0,49,,0,1,45,0,0,0,0,4407,134,14,120,0,3,0,11,45,74,1,0,0,333.1112592,5279.813458,199.8667555,366.4223851,183.2111925,233.1778814,23906.32623,6765.327696,1496.17824,6960.481379,1707.594731,1317.287364,0,0,,,2060.333761,556.2687206,481.3863928,8343.313373,2475.0499,1956.087824,0,,,0,0,0,9439.175512,14704.18827,3431.251543,3702.789435,1045.009463,954.4968321,781.6999918,377,3102.114704
3098,201328131,2013,Stone,18042,12209,6016,6193,58,2567,212,59,,9313,1425,1425,100,1325,435,25,404,0,193,0,0,198.4,108,12,92,321,0,87,0,21,0,435,25,410,110,10,100,0,54,,0,2,54,81,11,70,0,34,0,0,0,47,0,0,0,0,18085,263,14,249,0,3,2,9,80,164,5,0,0,415.5585106,1662.234043,199.4680851,415.5585106,166.2234043,182.8457447,21395.12353,6523.494268,1485.5482,6620.377846,1614.726304,1130.308413,0,0,,,2130.355417,579.8346398,504.6708902,7518.50409,2103.622906,1324.503311,0,,0,0,0,0,11671.71759,11671.71759,3562.945368,3562.945368,884.5933328,900.9746908,663.4449996,414,3390.941109
3099,201428131,2014,Stone,17955,12116,5951,6165,54,2537,204,65,,9256,1251.429,,,,445,29,416,0,177,0,0,204.2,90,12,92,280,0,132,0,33,0,,,,80,9,71,0,44,,0,1,35,49,10,39,0,25,0,0,0,24,0,0,0,0,18030,307,22,285,0,3,5,14,98,177,8,2,0,487.3130566,,201.6467821,,151.2350865,168.038985,,6747.769667,1492.295215,,1151.662612,632.6034063,0,0,,,2206.13656,378.1331029,259.2912705,6976.744186,1734.331888,985.4158455,0,,0,0,0,0,10328.7306,,3672.829317,,742.8194123,660.2839221,404.4239023,412,3400.462199
3100,201528131,2015,Stone,17852,12007,5933,6074,60,2549,212,62,,9124,1207,,,,362,11,360,0,161,0,0,210,66,12,92,305,0,37,0,29,0,,,,77,6,71,0,39,0,0,0,38,42,5,37,0,17,0,0,0,25,0,0,0,0,,,,,,,,,,,,,0,185.4036744,,202.2585539,,101.1292769,84.27439744,,5926.901548,1514.652618,,1168.916694,609.1537702,0,0,,,2301.622096,416.4839982,274.0026304,6316.202432,1530.011769,666.9282071,0,0,0,0,0,0,10052.46939,,3014.90797,,549.6793537,641.2925793,349.7959524,333,2773.382194
3101,201628131,2016,Stone,18035,12028,5912,6116,53,2541,230,58,,9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,197028133,1970,Sunflower,37164,20292,10091,10201,,11376,,,87,8829,0,,,,17,1,16,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1319,4350,4730,,,,,,,,,,,,,,9.909820632,,0,,,,,156.8473679,0,,,,,,,,,,,,,,,,,,,,0,,83.77685788,,0,,,17,83.77685788
3103,197128133,1971,Sunflower,37601,20682,10227,10455,,11612,,,88,8982,0,,,,18.25,1,17.625,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1319,4350,4730,,,,,,,,,,,,,,9.778038525,,0,,,,,168.579627,0,,,,,,,,,,,,,,,,,,,,0,,88.2409825,,0,,,18.25,88.2409825
